# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
7340000 -18083.1 289.425 299.828 299.966
7360000 -18084 289.427 299.831 299.968
7380000 -18084.9 289.43 299.835 299.971
7400000 -18085.9 289.429 299.839 299.966
7420000 -18086.8 289.427 299.839 299.962
7440000 -18087.7 289.426 299.838 299.962
7460000 -18088.6 289.424 299.835 299.96
7480000 -18089.6 289.423 299.831 299.961
7500000 -18090.5 289.426 299.838 299.962
7520000 -18091.4 289.425 299.84 299.959
7540000 -18092.3 289.424 299.839 299.958
7560000 -18093.2 289.424 299.838 299.959
7580000 -18094.1 289.423 299.84 299.956
7600000 -18095 289.421 299.838 299.953
7620000 -18095.8 289.428 299.843 299.961
7640000 -18096.7 289.428 299.846 299.96
7660000 -18097.6 289.425 299.847 299.954
7680000 -18098.5 289.426 299.857 299.949
7700000 -18099.4 289.427 299.856 299.951
7720000 -18100.2 289.425 299.858 299.947
7740000 -18101.1 289.423 299.854 299.946
7760000 -18102 289.424 299.854 299.947
7780000 -18102.8 289.428 299.862 299.948
7800000 -18103.7 289.428 299.859 299.952
7820000 -18104.5 289.428 299.854 299.954
7840000 -18105.4 289.427 299.853 299.955
7860000 -18106.2 289.427 299.853 299.954
7880000 -18107 289.426 299.848 299.955
7900000 -18107.9 289.425 299.847 299.954
7920000 -18108.7 289.427 299.851 299.955
7940000 -18109.5 289.424 299.849 299.951
7960000 -18110.3 289.425 299.853 299.951
7980000 -18111.2 289.426 299.859 299.949
8000000 -18112 289.423 299.857 299.944
8020000 -18112.8 289.426 299.861 299.947
8040000 -18113.6 289.423 299.854 299.947
8060000 -18114.4 289.424 299.857 299.946
8080000 -18115.2 289.422 299.855 299.943
8100000 -18116 289.418 299.856 299.936
8120000 -18116.8 289.417 299.859 299.933
8140000 -18117.6 289.416 299.854 299.934
8160000 -18118.3 289.412 299.846 299.933
8180000 -18119.1 289.414 299.843 299.938
8200000 -18119.9 289.418 299.841 299.946
8220000 -18120.7 289.417 299.841 299.945
8240000 -18121.4 289.42 299.845 299.947
8260000 -18122.2 289.422 299.849 299.948
8280000 -18122.9 289.42 299.848 299.945
8300000 -18123.7 289.424 299.855 299.948
8320000 -18124.4 289.423 299.861 299.942
8340000 -18125.2 289.422 299.861 299.939
8360000 -18125.9 289.422 299.856 299.943
8380000 -18126.6 289.417 299.853 299.937
8400000 -18127.4 289.416 299.853 299.935
8420000 -18128.1 289.422 299.861 299.939
8440000 -18128.8 289.42 299.86 299.936
8460000 -18129.6 289.419 299.863 299.933
8480000 -18130.3 289.42 299.867 299.932
8500000 -18131 289.421 299.868 299.934
8520000 -18131.7 289.417 299.864 299.93
8540000 -18132.4 289.419 299.863 299.934
8560000 -18133.1 289.418 299.864 299.931
8580000 -18133.8 289.417 299.868 299.927
8600000 -18134.5 289.415 299.869 299.922
8620000 -18135.2 289.416 299.872 299.922
8640000 -18135.9 289.413 299.871 299.917
8660000 -18136.6 289.415 299.875 299.918
8680000 -18137.3 289.415 299.877 299.917
8700000 -18138 289.413 299.874 299.916
8720000 -18138.7 289.415 299.877 299.917
8740000 -18139.3 289.415 299.88 299.916
8760000 -18140 289.421 299.884 299.923
8780000 -18140.7 289.421 299.885 299.922
8800000 -18141.3 289.427 299.892 299.928
8820000 -18142 289.426 299.895 299.924
8840000 -18142.7 289.429 299.902 299.925
8860000 -18143.3 289.434 299.903 299.932
8880000 -18144 289.434 299.904 299.932
8900000 -18144.7 289.437 299.909 299.933
8920000 -18145.3 289.432 299.912 299.923
8940000 -18146 289.435 299.913 299.927
8960000 -18146.6 289.436 299.913 299.93
8980000 -18147.3 289.436 299.913 299.93
9000000 -18147.9 289.436 299.914 299.93
9020000 -18148.6 289.432 299.915 299.921
9040000 -18149.2 289.436 299.922 299.924
9060000 -18149.9 289.433 299.923 299.918
